,south G(i) [kWh/m2],east G(i) [kWh/m2],north G(i) [kWh/m2],west G(i) [kWh/m2],T2m
2999,0.0,0.0,0.0,0.0,4.84
3000,0.0,0.0,0.0,0.0,4.45
3001,0.0,0.0,0.0,0.0,3.89
3002,0.0,0.0,0.0,0.0,3.49
3003,0.0,0.0,0.0,0.0,2.62
3004,0.0,0.0,0.0,0.0,1.79
3005,34.2,318.56,114.41,34.2,2.11
3006,40.13,796.82,101.57,40.13,4.9
3007,221.6,660.44,84.82,84.82,6.36
3008,344.72,561.59,122.67,122.67,7.56
3009,147.45,147.59,111.72,111.72,8.36
3010,144.24,144.24,109.9,109.9,9.59
3011,464.67,278.06,188.33,188.33,10.49
3012,457.99,184.68,184.68,331.89,10.82
3013,170.16,127.68,127.68,169.99,11.33
3014,128.08,97.58,97.58,128.08,11.43
3015,171.63,116.28,116.28,217.55,11.52
3016,103.26,76.61,76.61,139.6,11.73
3017,47.88,47.88,102.64,334.29,11.38
3018,10.94,10.94,23.06,39.41,10.5
3019,0.0,0.0,0.0,0.0,9.05
3020,0.0,0.0,0.0,0.0,7.78
3021,0.0,0.0,0.0,0.0,6.3
3022,0.0,0.0,0.0,0.0,4.87
3023,0.0,0.0,0.0,0.0,4.31
3024,0.0,0.0,0.0,0.0,4.06
3025,0.0,0.0,0.0,0.0,3.85
3026,0.0,0.0,0.0,0.0,3.57
3027,0.0,0.0,0.0,0.0,3.86
3028,0.0,0.0,0.0,0.0,4.21
3029,22.34,29.33,29.33,22.34,4.64
3030,57.46,89.2,76.39,57.46,6.25
3031,178.97,319.24,109.9,109.9,7.97
3032,247.68,319.6,142.73,142.73,9.1
3033,311.12,327.73,169.63,169.63,9.95
3034,374.79,323.12,187.42,187.42,10.71
3035,107.13,107.13,81.62,81.62,11.29
3036,169.07,128.14,128.14,168.56,11.88
3037,269.77,170.09,170.09,266.97,12.62
3038,192.59,134.98,134.98,203.72,12.81
3039,252.61,112.18,112.18,515.22,13.11
3040,97.93,73.42,73.42,119.93,12.92
3041,49.25,49.25,92.11,247.08,12.69
3042,9.58,9.58,12.57,12.57,12.01
3043,0.0,0.0,0.0,0.0,9.96
3044,0.0,0.0,0.0,0.0,8.13
3045,0.0,0.0,0.0,0.0,6.94
3046,0.0,0.0,0.0,0.0,6.36
3047,0.0,0.0,0.0,0.0,6.11
3048,0.0,0.0,0.0,0.0,5.9
3049,0.0,0.0,0.0,0.0,5.61
3050,0.0,0.0,0.0,0.0,5.47
3051,0.0,0.0,0.0,0.0,5.41
3052,0.0,0.0,0.0,0.0,5.38
3053,13.22,17.36,17.36,13.22,6.09
3054,41.04,53.86,53.86,41.04,8.19
3055,95.0,96.71,72.05,72.05,8.3
3056,76.01,76.01,57.91,57.91,8.91
3057,76.61,76.61,58.37,58.37,9.93
3058,77.8,77.8,59.28,59.28,11.48
3059,146.03,146.03,111.27,111.27,12.42
3060,247.3,168.72,168.72,232.52,12.74
3061,77.21,58.82,58.82,77.21,12.72
3062,83.79,63.84,63.84,83.79,12.75
3063,71.22,54.26,54.26,71.22,12.43
3064,35.31,26.9,26.9,35.31,12.18
3065,15.5,15.5,20.35,20.35,11.94
3066,2.74,2.74,3.59,3.59,11.74
3067,0.0,0.0,0.0,0.0,11.17
3068,0.0,0.0,0.0,0.0,10.94
3069,0.0,0.0,0.0,0.0,10.82
3070,0.0,0.0,0.0,0.0,10.46
3071,0.0,0.0,0.0,0.0,10.09
3072,0.0,0.0,0.0,0.0,9.46
3073,0.0,0.0,0.0,0.0,8.65
3074,0.0,0.0,0.0,0.0,8.25
3075,0.0,0.0,0.0,0.0,7.91
3076,0.0,0.0,0.0,0.0,7.78
3077,26.9,567.52,175.97,26.9,7.95
3078,63.84,518.73,116.13,63.84,8.73
3079,55.06,55.06,41.95,41.95,10.22
3080,154.45,161.01,113.55,113.55,11.06
3081,115.51,115.51,88.01,88.01,11.3
3082,99.35,99.35,75.7,75.7,11.94
3083,125.09,125.09,95.3,95.3,11.87
3084,95.16,72.5,72.5,95.16,12.02
3085,62.24,47.42,47.42,62.24,11.74
3086,77.21,58.82,58.82,77.21,11.66
3087,39.5,30.1,30.1,39.5,11.86
3088,119.89,85.73,85.73,241.02,12.2
3089,30.1,30.1,142.89,689.62,12.07
3090,14.14,14.14,118.6,298.12,12.08
3091,0.0,0.0,0.0,0.0,11.04
3092,0.0,0.0,0.0,0.0,10.59
3093,0.0,0.0,0.0,0.0,10.23
3094,0.0,0.0,0.0,0.0,9.8
3095,0.0,0.0,0.0,0.0,9.21
3096,0.0,0.0,0.0,0.0,8.73
3097,0.0,0.0,0.0,0.0,8.26
3098,0.0,0.0,0.0,0.0,7.91
3099,0.0,0.0,0.0,0.0,7.56
3100,2.74,3.59,3.59,2.74,7.28
3101,37.85,297.69,115.88,37.85,7.61
3102,40.13,798.33,111.88,40.13,8.95
3103,216.14,773.75,65.21,65.21,10.73
3104,345.41,583.04,119.02,119.02,12.05
3105,460.96,520.74,135.43,135.43,13.13
3106,531.21,400.52,151.39,151.39,14.01
3107,622.9,224.51,119.02,119.02,14.92
3108,636.5,86.18,86.18,340.09,15.45
3109,517.41,125.86,125.86,503.06,16.03
3110,437.66,73.87,73.87,699.01,16.23
3111,234.01,121.3,121.3,431.23,16.15
3112,110.04,81.62,81.62,159.81,15.79
3113,39.67,39.67,138.93,590.18,15.57
3114,2.28,2.28,2.99,2.99,14.32
3115,0.0,0.0,0.0,0.0,12.62
3116,0.0,0.0,0.0,0.0,10.82
3117,0.0,0.0,0.0,0.0,10.32
3118,0.0,0.0,0.0,0.0,9.25
3119,0.0,0.0,0.0,0.0,9.02
3120,0.0,0.0,0.0,0.0,9.7
3121,0.0,0.0,0.0,0.0,8.56
3122,0.0,0.0,0.0,0.0,8.43
3123,0.0,0.0,0.0,0.0,8.65
3124,2.28,2.99,2.99,2.28,8.94
3125,25.08,38.53,34.45,25.08,9.16
3126,40.13,52.67,52.67,40.13,9.36
3127,68.23,68.23,51.98,51.98,10.03
3128,70.62,70.62,53.81,53.81,10.64
3129,76.01,76.01,57.91,57.91,10.98
3130,93.96,93.96,71.59,71.59,11.52
3131,95.76,95.76,72.96,72.96,12.08
3132,65.24,49.7,49.7,65.24,11.39
3133,192.97,141.36,141.36,192.72,10.77
3134,120.3,91.66,91.66,120.3,10.74
3135,77.8,59.28,59.28,77.8,10.52
3136,114.94,84.36,84.36,192.48,10.35
3137,16.42,16.42,21.55,21.55,9.97
3138,13.22,13.22,21.23,27.97,9.64
3139,0.0,0.0,0.0,0.0,9.01
3140,0.0,0.0,0.0,0.0,8.64
3141,0.0,0.0,0.0,0.0,8.23
3142,0.0,0.0,0.0,0.0,7.48
3143,0.0,0.0,0.0,0.0,6.77
3144,0.0,0.0,0.0,0.0,6.1
3145,0.0,0.0,0.0,0.0,5.53
3146,0.0,0.0,0.0,0.0,4.9
3147,0.0,0.0,0.0,0.0,4.28
3148,4.56,5.98,5.98,4.56,3.75
3149,39.22,314.99,123.47,39.22,4.28
3150,73.42,171.53,102.76,73.42,5.64
3151,184.57,341.48,114.0,114.0,6.7
3152,305.02,459.77,141.36,141.36,7.76
3153,427.94,478.95,154.59,154.59,9.03
3154,338.05,304.26,190.61,190.61,10.21
3155,598.92,243.33,139.54,139.54,11.64
3156,589.86,132.24,132.24,353.55,12.65
3157,495.83,141.82,141.82,487.11,13.47
3158,386.66,130.87,130.87,560.25,13.94
3159,258.42,109.9,109.9,571.73,14.1
3160,98.48,46.51,46.51,825.86,13.79
3161,43.78,43.78,142.18,562.32,13.15
3162,15.05,15.05,158.28,395.8,12.17
3163,0.0,0.0,0.0,0.0,11.09
3164,0.0,0.0,0.0,0.0,10.31
3165,0.0,0.0,0.0,0.0,9.58
3166,0.0,0.0,0.0,0.0,8.66
3167,0.0,0.0,0.0,0.0,7.67
3168,0.0,0.0,0.0,0.0,6.95
3169,0.0,0.0,0.0,0.0,6.31
3170,0.0,0.0,0.0,0.0,5.72
3171,0.0,0.0,0.0,0.0,5.15
3172,5.93,7.78,7.78,5.93,4.56
3173,25.99,673.1,211.08,25.99,4.73
3174,42.86,814.9,123.32,42.86,5.86
3175,210.56,861.31,49.7,49.7,7.48
3176,385.22,775.84,63.38,63.38,9.16
3177,531.16,633.88,63.84,63.84,10.79
3178,628.08,426.57,70.22,70.22,12.14
3179,673.95,179.92,62.02,62.02,13.09
3180,656.3,57.46,57.46,336.69,13.75
3181,572.98,64.75,64.75,562.48,14.15
3182,444.65,55.18,55.18,742.69,14.36
3183,276.62,67.94,67.94,793.99,14.4
3184,96.63,46.51,46.51,839.38,14.29
3185,31.01,31.01,163.27,752.71,13.9
3186,15.5,15.5,167.16,415.36,12.78
3187,0.0,0.0,0.0,0.0,11.44
3188,0.0,0.0,0.0,0.0,10.27
3189,0.0,0.0,0.0,0.0,9.28
3190,0.0,0.0,0.0,0.0,8.44
3191,0.0,0.0,0.0,0.0,7.69
3192,0.0,0.0,0.0,0.0,7.09
3193,0.0,0.0,0.0,0.0,6.53
3194,0.0,0.0,0.0,0.0,5.97
3195,0.0,0.0,0.0,0.0,5.38
3196,5.93,7.78,7.78,5.93,4.86
3197,27.82,644.18,206.63,27.82,5.17
3198,41.04,812.15,123.78,41.04,6.67
3199,205.75,844.11,50.16,50.16,8.51
3200,378.45,777.42,54.72,54.72,10.38
3201,513.92,612.15,78.43,78.43,11.78
3202,572.7,416.52,122.21,122.21,12.33
3203,583.33,247.46,144.55,144.55,12.62
3204,544.37,155.95,155.95,353.1,13.1
3205,437.73,165.99,165.99,434.21,13.41
3206,388.4,126.31,126.31,574.47,13.48
3207,175.41,120.84,120.84,222.46,13.35
3208,129.22,90.29,90.29,383.55,13.03
3209,48.34,48.34,137.3,487.47,12.83
3210,16.87,16.87,152.52,369.94,11.88
3211,0.0,0.0,0.0,0.0,10.65
3212,0.0,0.0,0.0,0.0,9.59
3213,0.0,0.0,0.0,0.0,8.67
3214,0.0,0.0,0.0,0.0,7.71
3215,0.0,0.0,0.0,0.0,6.82
3216,0.0,0.0,0.0,0.0,5.98
3217,0.0,0.0,0.0,0.0,5.26
3218,0.0,0.0,0.0,0.0,4.73
3219,0.0,0.0,0.0,0.0,4.29
3220,6.38,24.28,16.27,6.38,3.84
3221,41.95,284.76,119.96,41.95,4.4
3222,40.58,820.63,126.5,40.58,6.12
3223,203.72,858.13,47.88,47.88,7.46
3224,378.6,788.25,51.53,51.53,8.62
3225,521.54,629.49,60.65,60.65,9.84
3226,619.54,422.11,62.02,62.02,11.07
3227,663.58,177.01,58.37,58.37,12.17
3228,648.09,49.25,49.25,332.13,13.11
3229,547.75,90.29,90.29,543.44,13.88
3230,436.74,48.79,48.79,743.07,14.06
3231,270.21,68.4,68.4,784.94,13.89
3232,128.15,92.57,92.57,296.83,13.61
3233,51.98,51.98,80.33,136.13,13.05
3234,17.33,17.33,37.37,61.4,12.36
3235,0.0,0.0,0.0,0.0,10.69
3236,0.0,0.0,0.0,0.0,9.94
3237,0.0,0.0,0.0,0.0,9.42
3238,0.0,0.0,0.0,0.0,8.9
3239,0.0,0.0,0.0,0.0,8.38
3240,0.0,0.0,0.0,0.0,8.18
3241,0.0,0.0,0.0,0.0,8.0
3242,0.0,0.0,0.0,0.0,7.95
3243,0.0,0.0,0.0,0.0,7.91
3244,1.37,1.8,1.8,1.37,7.69
3245,9.58,12.57,12.57,9.58,7.93
3246,71.14,145.4,98.5,71.14,8.78
3247,136.3,161.22,99.87,99.87,9.21
3248,268.63,375.2,145.47,145.47,10.02
3249,488.26,582.43,91.2,91.2,11.38
3250,456.92,371.81,173.74,173.74,12.62
3251,512.57,266.14,169.63,169.63,13.76
3252,584.74,112.63,112.63,342.55,13.97
3253,259.13,169.63,169.63,258.97,13.62
3254,79.0,60.19,60.19,79.0,12.85
3255,59.85,45.6,45.6,59.85,11.62
3256,46.68,35.57,35.57,46.68,10.57
3257,17.78,17.78,23.34,23.34,9.85
3258,4.56,4.56,5.98,5.98,9.35
3259,0.0,0.0,0.0,0.0,9.1
3260,0.0,0.0,0.0,0.0,8.78
3261,0.0,0.0,0.0,0.0,8.6
3262,0.0,0.0,0.0,0.0,8.47
3263,0.0,0.0,0.0,0.0,8.34
3264,0.0,0.0,0.0,0.0,8.2
3265,0.0,0.0,0.0,0.0,8.16
3266,0.0,0.0,0.0,0.0,8.14
3267,0.0,0.0,0.0,0.0,8.1
3268,1.37,1.8,1.8,1.37,8.1
3269,13.68,17.95,17.95,13.68,8.38
3270,13.68,17.95,17.95,13.68,9.05
3271,38.3,38.3,29.18,29.18,9.97
3272,199.53,227.07,136.8,136.8,11.11
3273,416.8,474.83,151.39,151.39,12.5
3274,270.92,257.67,178.75,178.75,14.38
3275,330.42,267.23,194.71,194.71,15.5
3276,503.88,165.99,165.99,345.11,15.88
3277,387.05,175.56,175.56,387.22,16.64
3278,335.48,148.2,148.2,458.78,16.97
3279,166.77,117.19,117.19,204.7,17.1
3280,98.67,58.37,58.37,734.0,17.21
3281,48.34,48.34,141.97,491.75,16.85
3282,8.21,8.21,10.77,10.77,15.89
3283,0.0,0.0,0.0,0.0,14.48
3284,0.0,0.0,0.0,0.0,13.38
3285,0.0,0.0,0.0,0.0,12.58
3286,0.0,0.0,0.0,0.0,12.09
3287,0.0,0.0,0.0,0.0,11.73
3288,0.0,0.0,0.0,0.0,10.97
3289,0.0,0.0,0.0,0.0,10.19
3290,0.0,0.0,0.0,0.0,9.17
3291,0.0,0.0,0.0,0.0,8.26
3292,7.75,10.17,10.17,7.75,7.63
3293,36.48,79.69,57.2,36.48,8.64
3294,71.14,491.39,134.27,71.14,11.98
3295,180.4,334.18,114.46,114.46,13.72
3296,347.26,665.28,92.57,92.57,15.28
3297,492.86,600.66,69.77,69.77,17.25
3298,552.21,407.32,116.74,116.74,18.77
3299,543.21,252.86,152.76,152.76,19.82
3300,414.09,189.24,189.24,322.66,20.67
3301,424.12,163.25,163.25,425.47,21.16
3302,217.16,146.83,146.83,238.61,21.34
3303,181.39,122.67,122.67,242.36,21.12
3304,120.43,89.38,89.38,217.32,20.57
3305,11.4,11.4,14.96,14.96,20.21
3306,20.06,20.06,47.37,80.69,18.97
3307,0.0,0.0,0.0,0.0,17.21
3308,0.0,0.0,0.0,0.0,15.88
3309,0.0,0.0,0.0,0.0,15.57
3310,0.0,0.0,0.0,0.0,13.22
3311,0.0,0.0,0.0,0.0,12.58
3312,0.0,0.0,0.0,0.0,12.07
3313,0.0,0.0,0.0,0.0,11.69
3314,0.0,0.0,0.0,0.0,11.07
3315,0.0,0.0,0.0,0.0,11.27
3316,1.37,1.8,1.8,1.37,11.79
3317,15.05,19.75,19.75,15.05,12.05
3318,40.58,53.27,53.27,40.58,13.72
3319,143.44,179.08,103.97,103.97,14.26
3320,281.02,413.8,143.64,143.64,15.78
3321,484.86,590.7,79.34,79.34,17.67
3322,543.85,405.89,122.21,122.21,18.91
3323,585.12,224.74,119.93,119.93,19.94
3324,529.89,148.66,148.66,345.62,20.57
3325,409.33,168.27,168.27,411.52,21.01
3326,344.73,142.27,142.27,486.93,21.11
3327,29.92,22.8,22.8,29.92,20.83
3328,73.02,55.63,55.63,73.02,20.49
3329,9.58,9.58,12.57,12.57,19.9
3330,3.19,3.19,4.19,4.19,19.21
3331,0.0,0.0,0.0,0.0,17.35
3332,0.0,0.0,0.0,0.0,16.14
3333,0.0,0.0,0.0,0.0,15.09
3334,0.0,0.0,0.0,0.0,13.98
3335,0.0,0.0,0.0,0.0,12.8
3336,0.0,0.0,0.0,0.0,12.12
3337,0.0,0.0,0.0,0.0,11.45
3338,0.0,0.0,0.0,0.0,10.9
3339,0.0,0.0,0.0,0.0,10.6
3340,11.4,193.55,106.28,11.4,10.43
3341,10.94,14.36,14.36,10.94,11.66
3342,74.78,164.77,105.51,74.78,13.73
3343,163.36,248.5,112.18,112.18,14.7
3344,277.33,408.33,142.73,142.73,15.38
3345,452.44,539.17,116.28,116.28,15.78
3346,481.29,383.86,158.69,158.69,17.75
3347,147.23,147.23,112.18,112.18,18.63
3348,135.86,103.51,103.51,135.86,18.97
3349,118.5,90.29,90.29,118.5,19.0
3350,67.03,51.07,51.07,67.03,18.86
3351,46.68,35.57,35.57,46.68,18.37
3352,37.11,28.27,28.27,37.11,17.66
3353,9.58,9.58,12.57,12.57,17.12
3354,6.38,6.38,8.38,8.38,16.65
3355,0.0,0.0,0.0,0.0,15.15
3356,0.0,0.0,0.0,0.0,14.84
3357,0.0,0.0,0.0,0.0,14.38
3358,0.0,0.0,0.0,0.0,13.74
3359,0.0,0.0,0.0,0.0,13.27
3360,0.0,0.0,0.0,0.0,12.84
3361,0.0,0.0,0.0,0.0,12.44
3362,0.0,0.0,0.0,0.0,12.16
3363,0.0,0.0,0.0,0.0,11.97
3364,1.82,2.39,2.39,1.82,11.84
3365,7.3,9.58,9.58,7.3,11.78
3366,17.33,22.74,22.74,17.33,11.71
3367,34.11,34.11,25.99,25.99,11.26
3368,49.68,49.68,37.85,37.85,11.15
3369,81.99,81.99,62.47,62.47,11.32
3370,70.02,70.02,53.35,53.35,11.67
3371,67.63,67.63,51.53,51.53,11.95
3372,63.44,48.34,48.34,63.44,12.53
3373,88.58,67.49,67.49,88.58,12.92
3374,83.79,63.84,63.84,83.79,13.5
3375,116.98,88.46,88.46,119.59,13.69
3376,60.65,60.65,60.65,82.11,13.59
3377,20.52,20.52,26.93,26.93,13.4
3378,5.02,5.02,6.58,6.58,13.05
3379,0.0,0.0,0.0,0.0,12.32
3380,0.0,0.0,0.0,0.0,12.1
3381,0.0,0.0,0.0,0.0,11.91
3382,0.0,0.0,0.0,0.0,11.69
3383,0.0,0.0,0.0,0.0,11.5
3384,0.0,0.0,0.0,0.0,11.34
3385,0.0,0.0,0.0,0.0,11.22
3386,0.0,0.0,0.0,0.0,11.07
3387,0.0,0.0,0.0,0.0,10.93
3388,1.82,2.39,2.39,1.82,10.78
3389,7.3,9.58,9.58,7.3,10.69
3390,31.92,41.89,41.89,31.92,10.73
3391,110.76,114.14,83.9,83.9,11.27
3392,131.03,131.84,99.41,99.41,11.68
3393,108.93,108.93,82.99,82.99,12.67
3394,176.3,175.78,133.15,133.15,13.53
3395,201.54,198.22,150.48,150.48,14.74
3396,318.82,193.35,193.35,283.55,15.8
3397,529.74,69.77,69.77,540.93,16.54
3398,395.88,98.04,98.04,645.07,17.22
3399,253.23,72.05,72.05,755.83,17.01
3400,55.18,55.18,55.18,771.79,16.53
3401,57.91,57.91,126.65,334.13,16.1
3402,20.98,20.98,177.24,404.56,15.34
3403,0.0,0.0,0.0,0.0,14.19
3404,0.0,0.0,0.0,0.0,14.56
3405,0.0,0.0,0.0,0.0,13.5
3406,0.0,0.0,0.0,0.0,11.05
3407,0.0,0.0,0.0,0.0,9.68
3408,0.0,0.0,0.0,0.0,9.05
3409,0.0,0.0,0.0,0.0,8.5
3410,0.0,0.0,0.0,0.0,8.1
3411,0.0,0.0,0.0,0.0,8.26
3412,1.82,2.39,2.39,1.82,8.17
3413,45.6,231.04,112.26,45.6,8.86
3414,70.22,549.27,145.74,70.22,11.54
3415,193.17,702.59,78.89,78.89,13.47
3416,345.16,714.0,76.15,76.15,15.12
3417,480.53,599.55,72.96,72.96,16.69
3418,566.45,412.0,86.64,86.64,17.96
3419,551.5,248.01,145.01,145.01,18.6
3420,566.23,116.28,116.28,342.33,18.95
3421,497.18,113.55,113.55,507.76,19.22
3422,379.76,115.37,115.37,595.91,19.37
3423,250.0,88.46,88.46,683.22,19.45
3424,63.38,63.38,63.38,709.91,19.25
3425,58.82,58.82,113.93,261.96,19.0
3426,23.26,23.26,144.67,316.36,18.29
3427,0.0,0.0,0.0,0.0,18.76
3428,0.0,0.0,0.0,0.0,17.64
3429,0.0,0.0,0.0,0.0,15.42
3430,0.0,0.0,0.0,0.0,13.1
3431,0.0,0.0,0.0,0.0,12.35
3432,0.0,0.0,0.0,0.0,11.96
3433,0.0,0.0,0.0,0.0,11.93
3434,0.0,0.0,0.0,0.0,11.78
3435,0.0,0.0,0.0,0.0,11.73
3436,1.82,2.39,2.39,1.82,11.55
3437,46.51,225.8,111.93,46.51,12.22
3438,77.98,443.43,143.24,77.98,14.05
3439,192.41,446.58,113.55,113.55,15.71
3440,345.19,733.61,67.94,67.94,17.36
3441,480.09,602.12,72.96,72.96,18.85
3442,551.8,412.77,108.99,108.99,20.41
3443,453.53,282.42,190.15,190.15,21.35
3444,457.97,182.86,182.86,339.73,21.98
3445,370.73,180.12,180.12,375.39,21.63
3446,0.0,0.0,0.0,0.0,22.11
3447,162.81,117.19,117.19,191.79,21.78
3448,95.76,95.76,95.76,273.76,21.4
3449,57.46,57.46,132.59,360.15,20.54
3450,24.62,24.62,129.56,274.49,19.31
3451,0.0,0.0,0.0,0.0,17.94
3452,0.0,0.0,0.0,0.0,16.82
3453,0.0,0.0,0.0,0.0,17.6
3454,0.0,0.0,0.0,0.0,16.79
3455,0.0,0.0,0.0,0.0,16.05
3456,0.0,0.0,0.0,0.0,14.4
3457,0.0,0.0,0.0,0.0,12.03
3458,0.0,0.0,0.0,0.0,11.25
3459,0.0,0.0,0.0,0.0,10.81
3460,5.47,7.18,7.18,5.47,10.58
3461,43.32,407.21,165.96,43.32,11.55
3462,67.03,596.74,150.45,67.03,13.5
3463,190.07,721.62,76.61,76.61,15.32
3464,342.99,727.93,71.14,71.14,16.4
3465,459.94,565.24,107.62,107.62,17.29
3466,571.24,413.42,72.05,72.05,18.43
3467,612.25,185.07,68.4,68.4,19.29
3468,597.71,59.74,59.74,324.9,20.09
3469,524.65,55.18,55.18,541.6,20.6
3470,400.2,57.46,57.46,705.83,20.63
3471,245.98,63.84,63.84,774.76,20.54
3472,46.51,46.51,46.51,812.99,20.17
3473,45.6,45.6,170.28,603.41,19.42
3474,20.52,20.52,199.06,453.12,18.37
3475,0.0,0.0,0.0,0.0,17.28
3476,0.0,0.0,0.0,0.0,16.0
3477,0.0,0.0,0.0,0.0,14.87
3478,0.0,0.0,0.0,0.0,13.82
3479,0.0,0.0,0.0,0.0,12.93
3480,0.0,0.0,0.0,0.0,11.74
3481,0.0,0.0,0.0,0.0,10.62
3482,0.0,0.0,0.0,0.0,10.4
3483,0.0,0.0,0.0,0.0,10.98
3484,13.68,267.17,149.75,13.68,10.92
3485,37.39,548.26,205.94,37.39,11.28
3486,57.46,689.03,152.78,57.46,13.38
3487,184.08,764.74,66.58,66.58,15.38
3488,337.19,683.64,89.83,89.83,16.94
3489,434.55,521.93,135.43,135.43,18.25
3490,480.99,392.14,164.16,164.16,19.38
3491,581.27,223.26,114.91,114.91,19.96
3492,576.26,98.95,98.95,337.52,20.4
3493,451.94,151.85,151.85,462.69,20.9
3494,377.47,116.28,116.28,597.46,21.13
3495,242.1,115.37,115.37,548.46,21.3
3496,61.56,61.56,61.56,729.91,21.0
3497,43.32,43.32,175.65,635.26,20.33
3498,21.89,21.89,193.92,435.83,19.34
3499,0.0,0.0,0.0,0.0,18.49
3500,0.0,0.0,0.0,0.0,17.53
3501,0.0,0.0,0.0,0.0,16.45
3502,0.0,0.0,0.0,0.0,15.67
3503,0.0,0.0,0.0,0.0,15.05
3504,0.0,0.0,0.0,0.0,14.28
3505,0.0,0.0,0.0,0.0,13.59
3506,0.0,0.0,0.0,0.0,13.06
3507,0.0,0.0,0.0,0.0,12.57
3508,14.14,111.91,68.2,14.14,12.46
3509,7.75,10.17,10.17,7.75,13.22
3510,67.03,105.69,90.31,67.03,14.41
3511,133.66,152.78,99.41,99.41,15.03
3512,183.33,200.65,131.33,131.33,15.24
3513,130.47,130.47,99.41,99.41,15.67
3514,140.65,140.65,107.16,107.16,15.75
3515,74.81,74.81,57.0,57.0,15.93
3516,184.22,138.63,138.63,183.03,16.33
3517,261.72,172.37,172.37,263.33,16.16
3518,207.62,145.01,145.01,224.46,16.11
3519,126.89,95.76,95.76,130.81,15.83
3520,21.89,21.89,21.89,28.73,15.75
3521,15.5,15.5,20.35,20.35,15.47
3522,13.68,13.68,17.95,17.95,15.11
3523,0.0,0.0,0.0,0.0,14.86
3524,0.0,0.0,0.0,0.0,14.09
3525,0.0,0.0,0.0,0.0,12.96
3526,0.0,0.0,0.0,0.0,12.13
3527,0.0,0.0,0.0,0.0,12.22
3528,0.0,0.0,0.0,0.0,11.98
3529,0.0,0.0,0.0,0.0,11.18
3530,0.0,0.0,0.0,0.0,10.74
3531,0.0,0.0,0.0,0.0,10.98
3532,4.1,5.39,5.39,4.1,11.4
3533,15.05,19.75,19.75,15.05,11.73
3534,14.59,19.15,19.15,14.59,12.88
3535,33.52,33.52,25.54,25.54,13.63
3536,105.93,105.93,80.71,80.71,14.21
3537,237.27,245.58,162.79,162.79,14.57
3538,427.49,367.05,184.68,184.68,15.24
3539,350.52,278.25,200.64,200.64,16.47
3540,562.5,114.0,114.0,341.51,17.54
3541,249.48,170.55,170.55,250.73,17.25
3542,38.9,29.64,29.64,38.9,17.67
3543,246.15,96.22,96.22,658.93,17.36
3544,96.67,96.67,96.67,375.93,16.7
3545,53.35,53.35,76.59,101.21,15.46
3546,15.05,15.05,19.75,19.75,15.15
3547,0.0,0.0,0.0,0.0,13.83
3548,0.0,0.0,0.0,0.0,12.7
3549,0.0,0.0,0.0,0.0,11.78
3550,0.0,0.0,0.0,0.0,11.37
3551,0.0,0.0,0.0,0.0,11.01
3552,0.0,0.0,0.0,0.0,10.41
3553,0.0,0.0,0.0,0.0,10.2
3554,0.0,0.0,0.0,0.0,9.76
3555,0.0,0.0,0.0,0.0,9.41
3556,2.28,2.99,2.99,2.28,9.02
3557,33.29,48.27,45.18,33.29,9.38
3558,61.56,672.07,159.63,61.56,10.14
3559,194.18,577.9,103.51,103.51,10.97
3560,322.37,590.36,122.67,122.67,12.51
3561,409.41,484.46,155.5,155.5,13.9
3562,500.11,404.78,156.41,156.41,14.95
3563,551.59,253.54,147.29,147.29,15.66
3564,320.88,196.54,196.54,287.27,16.24
3565,454.82,153.67,153.67,468.15,16.79
3566,202.47,144.55,144.55,215.09,17.07
3567,247.49,91.66,91.66,689.96,17.45
3568,91.2,91.2,129.13,501.92,17.19
3569,59.28,59.28,149.89,420.94,17.02
3570,24.17,24.17,186.51,408.22,16.41
3571,0.0,0.0,0.0,0.0,15.07
3572,0.0,0.0,0.0,0.0,13.92
3573,0.0,0.0,0.0,0.0,12.8
3574,0.0,0.0,0.0,0.0,11.89
3575,0.0,0.0,0.0,0.0,11.02
3576,0.0,0.0,0.0,0.0,10.13
3577,0.0,0.0,0.0,0.0,9.21
3578,0.0,0.0,0.0,0.0,8.64
3579,0.0,0.0,0.0,0.0,8.0
3580,15.5,165.38,98.63,15.5,7.75
3581,45.14,381.73,163.81,45.14,9.6
3582,70.22,559.69,155.66,70.22,12.54
3583,184.96,662.68,86.18,86.18,14.27
3584,328.32,699.12,79.34,79.34,16.07
3585,352.5,400.39,170.55,170.55,17.48
3586,216.78,213.75,157.78,157.78,18.43
3587,285.37,254.03,188.33,188.33,19.29
3588,252.12,175.56,175.56,240.65,19.96
3589,229.65,161.88,161.88,230.59,20.0
3590,222.98,151.85,151.85,246.7,19.83
3591,189.79,129.05,129.05,260.73,19.69
3592,90.29,90.29,128.25,479.79,19.35
3593,59.28,59.28,142.43,382.66,18.98
3594,22.8,22.8,201.18,444.73,18.38
3595,0.0,0.0,0.0,0.0,17.47
3596,0.0,0.0,0.0,0.0,16.39
3597,0.0,0.0,0.0,0.0,15.53
3598,0.0,0.0,0.0,0.0,14.66
3599,0.0,0.0,0.0,0.0,13.92
3600,0.0,0.0,0.0,0.0,13.64
3601,0.0,0.0,0.0,0.0,12.8
3602,0.0,0.0,0.0,0.0,12.24
3603,0.0,0.0,0.0,0.0,11.54
3604,8.66,11.37,11.37,8.66,11.24
